source,entity,count,activities,birth_year,death_year,страна
Чапаев и пустота,"Бердяев, Николай Александрович",1.0,"['философ', 'социолог']",1874.0,1948.0,Франция
Чапаев и пустота,"Ницше, Фридрих",6.0,"['критик', 'композитор', 'философ']",1844.0,1900.0,Королевство Пруссия
Чапаев и пустота,"Шаляпин, Фёдор Иванович",3.0,['певец'],1873.0,1938.0,Российская империя
Чапаев и пустота,"Ван Гог, Винсент",1.0,['живописец'],1853.0,1890.0,Королевство Нидерландов
Чапаев и пустота,"Киркоров, Филипп Бедросович",1.0,"['актёр', 'певец', 'композитор']",1967.0,,СССР
Чапаев и пустота,"Брамс, Иоганнес",1.0,['композитор'],1833.0,1897.0,Гамбург
Чапаев и пустота,"Ленин, Владимир Ильич",11.0,"['деятель', 'революционер']",1870.0,1924.0,Российская империя
Чапаев и пустота,Император Судзаку,1.0,"['император', 'божество']",,,Япония
Чапаев и пустота,"Моцарт, Вольфганг Амадей",4.0,"['музыкант', 'композитор']",1756.0,1791.0,Эрцгерцогство Австрия
Чапаев и пустота,Акэти Мицухидэ,1.0,['деятель'],1528.0,1582.0,Япония
Чапаев и пустота,"Лейбниц, Готфрид Вильгельм",1.0,"['историк', 'философ', 'изобретатель']",1646.0,1716.0,курфюршество Саксония
Чапаев и пустота,"Бальмонт, Константин Дмитриевич",1.0,"['поэт', 'переводчик']",1867.0,1942.0,Российская империя
Чапаев и пустота,"Монтескьё, Шарль Луи де",1.0,"['писатель', 'философ']",1689.0,1755.0,Королевство Франция
Чапаев и пустота,"Бунин, Иван Алексеевич",2.0,"['писатель', 'поэт', 'переводчик']",1870.0,1953.0,Российская империя
Чапаев и пустота,Александр II,3.0,['император'],1818.0,1881.0,Российская империя
Чапаев и пустота,"Брюсов, Валерий Яковлевич",15.0,"['писатель', 'критик', 'историк']",1873.0,1924.0,Российская империя
Чапаев и пустота,Молох,1.0,['божество'],,,
Чапаев и пустота,Агамемнон,1.0,['царь'],,,
Чапаев и пустота,Нострадамус,1.0,"['писатель', 'поэт']",1503.0,1566.0,Королевство Франция
Чапаев и пустота,"Достоевский, Фёдор Михайлович",1.0,"['писатель', 'публицист', 'философ']",1821.0,1881.0,Россия
Чапаев и пустота,"Маяковский, Владимир Владимирович",1.0,"['поэт', 'драматург', 'художник']",1893.0,1930.0,Российская империя
Чапаев и пустота,"Фрипп, Роберт",2.0,"['музыкант', 'композитор']",1946.0,,Великобритания
Чапаев и пустота,"Горький, Максим",1.0,"['писатель', 'поэт', 'драматург', 'публицист', 'журналист', 'деятель']",1868.0,1936.0,Российская империя
Чапаев и пустота,"Унгерн-Штернберг, Роман Фёдорович фон",15.0,"['деятель', 'военачальник']",1885.0,1921.0,Российская империя
Чапаев и пустота,"Констебл, Джон",1.0,"['художник', 'живописец']",1776.0,1837.0,Королевство Великобритания
Чапаев и пустота,"Гессен, Маша",2.0,"['писатель', 'журналист']",1967.0,,СССР
